query-id	corpus-id	score	text_x	text_y
56857	1833164	1	buddhist swastika name	Buddhism and Swastika. In Buddhism, the swastika symbol signifies auspiciousness and good fortune as well as the footprint of the Buddha and Buddhaâs heart. It is also said to contain the whole mind of the Buddha and can often be found imprinted on the chest, feet or palms of Buddha images.
4354	6267449	1	How to wash pillows	Directions: 1  Toss your dingy pillows in the washing machine, and set to soak. 2  Washing two at a time balances your washing machine so they clean evenly. 3  Now add the hydrogen peroxide and vinegar to the drum of the washing machine. 4  Hydrogen peroxide is a natural whitener, and vinegar tackles deep-set stains.
1172617	1346795	1	number killed on d-day	Allied forces rehearsed their D-Day roles for months before the invasion. On 28 April 1944, in south Devon on the English coast, 749 U.S. soldiers and sailors were killed when German torpedo boats surprised one of these landing exercises, Exercise Tiger.
222370	5697793	1	how do you get flesh eating disease	There are actually several different types of bacteria that can cause the flesh eating disease to occur. Despite this fact, however, the effects are generally the same, and treatment options don't vary much depending on the actual bacterial type involved in the infection.
275093	6558646	1	how many babies die each year in the us due to circumcision	Still, these studies have found approximately 230 baby boys die each year in the U.S. as a result of circumcision surgery. (1) Another study published last week found at least 117 boys die annually from circumcision surgery as it is reported by hospitals.
467090	91348	1	number swipe puzzle grid	Each puzzle has one and only one unique solution, and each can be solved using only pure logical deduction-guessing and trial-and-error methods are never required for these puzzles. If you're new to numbergrids, try the smaller puzzles first, then move on to the larger ones.
491023	1906281	1	saddle definition anatomy	Saddle Joint. A saddle joint is a synovial joint where one of the bones forming the joint is shaped like a saddle with the other bone resting on it like a rider on a horse. Saddle joints provide stability to the bones while providing more flexibility than a hinge or gliding joint. The bone sitting on the saddle can move in an oval shape relative to the other bone, similar to a condyloid joint.
126891	7528326	1	define seductiveness	seductive. adj. 1. tending to seduce or capable of seducing; enticing; alluring. (sÉªËdÊk tÉªv). adj.
866305	3435805	1	what kind of antibiotics used for std?	Antibiotics for Chlamydia - Ofloxacin Ofloxacin is a synthetic chemotherapeutic antibiotic of the fluoroquinolone drug class considered to be a second-generation fluoroquinolone. It is a antibiotic that is used to treat bacterial infections. Ofloxacin stops the multiplication o >>>>>.
1027309	3409251	1	who does manny ramirez play for	On July 3, 2013, Ramirez signed a minor league deal with the Texas Rangers. He was released on August 13 due to his decreased batting power and speed. On May 25, 2014, he signed a minor league deal with the Chicago Cubs to be a coach/part-time player for the AAA Iowa Cubs.amirez was born in Santo Domingo, Dominican Republic. When he was 13 years old, he moved to New York City with his parents, Onelcida and Aristides. He attended George Washington High School and became a baseball standout.
668724	6703419	1	what helps stop heavy period	Help for Heavy Menstrual Periods. If you are bleeding heavily, certain self-care strategies such as making yourself comfortable, getting plenty of rest, drinking extra fluids and eating iron-rich foods can improve how you are feeling.
1181092	2921701	1	how is a cyst removed?	The doctor performs the surgery by guiding endoscopic instruments through the sleeve into the kidney. Under X-ray control, the cyst is opened, and a large portion of the wall is removed. This procedure usually requires an overnight stay in the hospital. Laparoscopy and Cyst Removal Laparoscopy and cyst removal is the treatment of choice for most patients with numerous or very large cysts. The laparoscopic approach is best for removing a large number of cysts and for those with a condition called adult polycystic kidney disease (APCKD).
603371	4168964	1	what county is bowie	BOWIE COUNTY. Bowie County is in the far northeastern corner of the state, bordered by the Red River on the north, with Arkansas and Oklahoma across its northern boundary and Arkansas to the east.
386447	841386	1	how to work out salary	Calculate the average number of regular and overtime hours and work out your weekly and annual regular and overtime pay. Add these together to determine your annual salary. 1  Suppose in a four week period, you work 50 hours, 45 hours, 42 hours and 47 hours.verage your weekly number of hours if you work a different amount each week. If you work a different number of hours each week, keep track of your weekly hours for one month. Then find the average number of hours per week you worked, and multiply to find your annual salary.
671364	3697157	1	what instrument did lute evolved to	Yes, the guitar evolved form a variety of stringed instruments but the closet two related instruments are the Lute and the Oud (Middle Eastern frettless).
890799	4975838	1	what region is smith county	History of Smith County. Established December 23, 1833, Smith County is located in the south central part of Mississippi from the last of the land of the Choctaw Indian Cessions.
126016	2249806	1	define punctuated equilibrium	Punctuated equilibrium. Definition. noun. A theory that describes an evolutionary change happening rapidly and in brief geological events in between the long periods of stasis (or equilibrium). The theory is based on the stasis in fossil records, and when phenotypic evolution occurs, it is localized in rare, rapid events of branching speciation.
381347	3091866	1	how to stop an egg from breaking when dropped from a height	To stop the egg breaking, suspend a linen sheet above ground on the drop zone. The result is that the deceleration time for the egg to change its velocity to zero is fairly long, and the sheet applies the force over a large area of the shell. 17. I noticed your query about dropping raw eggs from the roof. have been searching your web pages trying to find out how I can drop a regular raw egg off a roof without it breaking. Years ago I did this in a physics class, but cannot remember what I did. There is nothing in your web pages regarding this.
1018824	2243923	1	which sam's club are closing	In Louisiana, a Sam's Club in Baton Rouge that employs 176 workers was scheduled to close Thursday, with hourly staff being terminated as of March 16 and managers as of April 13. Ohio has two stores closing in Cincinnati and Loveland, with a total of 285 workers potentially affected.
1015264	4443417	1	which of the following is responsible for proposing european union legislation,	European Commission. The European Commission (EC) is an institution of the European Union, responsible for proposing legislation, implementing decisions, upholding the EU treaties and managing the day-to-day business of the EU.
848714	3290687	1	what is the story that inspired farinelli and the king	'Farinelli and the King' is inspired by the fascinating true story of Philippe V (Rylance), a Spanish monarch on the brink of madness who finds unexpected solace in the voice of world-renowned castrato, Farinelli. Soon, Farinelli and the King forge a powerful connection, and the celebrated singer must make a difficult choice: return to throngs of adoring fans or perform forever for an audience of one.
511194	1764198	1	tecumseh carburetor part number	17-32 of 10,087 results for tecumseh carburetor parts. 1  NEW TECUMSEH DEVILBISS 640260A 8HP 10HP COLEMAN CRAFTSMAN GENERATOR CARBURETOR. 2  Oregon 49-402 Carburetor Mounting Gasket Tecumseh Part Numbers 26756 and 27141. 3  MaxPower 13152 Carburetor for Tecumseh 640025, 640025C Model OHH55, OHH60 and OHH65 Mowers.
248382	2678977	1	how long do you keep chiropractic files	Doctors of Chiropractic are required to maintain patient records including X-Rays for 6 years past the last treatment day for adults over the age of 18. For Minors (under the age of 18) records including X-Rays are to be maintained for 6 years from the patient's 18th Birthday.
690852	660863	1	what is a metropolitan planning organization	What is an MPO? A Metropolitan Planning Organization (MPO) is a federally required transportation planning body comprised of elected and appointed officials representing local, state and federal governments or agencies having interest or responsibility in transportation planning and programming.
174094	3410912	1	does whole milk contain a lot of fat	Whole milk has 8 grams of fat per serving, and 2% milk has 5 grams of fat per serving. Thatâs 37.5% less fat in the 2% milk, which means that it can be called âreduced fat.â. The ingredient list for 2% milk includes reduced fat milk, Vitamin A, and Vitamin D. When fat is removed from milk, Vitamin A is also lost.
928987	3696759	1	what years was the first wal-mart store open	After opening his first Walmart in 1962, his success allowed him to expand to 24 stores in Arkansas by 1967. By 1968 he was able to stretch his horizons by opening his first stores not in Arkansas in Oklahoma and Missouri. In 1975 Sam opened his first Texas Walmart and he now had 125 stores. It was time for incorporation. By 1987 there were 1198 stores, and by 1990 Walmart had become the largest retailer in the US, and now had stores overseas. Vermont finally got a Walmart in 1996, the 50th state in Walmartâs constellation of stores.
372847	6587919	1	how to position your arlo camera	To place your camera in position mode: 1  Launch the Arlo app or log in to your Arlo account at arlo.netgear.com. 2  Tap or click Settings > My Devices. 3  Tap or click the camera that you want to position.  Tap or click Position Mode. The camera starts streaming 1  video. Adjust the camera until you have a good view of the area you want to record.
339946	6368281	1	how soon to apply for a position after posting	If the posting is still active, I'd say two weeks after the initial posting date. However, for good measure, apply as soon as you can. This is because some organizations may not wait until the closing date and need to hire someone immediately. 03-15-2012, 05:47 PM.
506042	1300260	1	sylacauga al is in what county	Sylacauga, Alabama. Sylacauga is a city in Talladega County, Alabama, United States. At the 2010 census the population was 12,749. Nicknames for Sylacauga include The Marble City, Buzzard's Roost, and Alabamaâs Best-Kept Secret. Sylacauga is known for its fine white marble bedrock.
303194	5865097	1	how much can i claim my son for on my taxes	Your right to claim your child depends on your individual situation and what has happened before tax season. Claiming a child on your taxes as an exemption reduces your taxable income and saves you money. The exemption for this tax year is $3,400. You may be able to claim other tax benefits from your dependents.
193183	1429304	1	gann limit definition	The state once had a hard spending cap, called the Gann Limit, passed by voters in 1979. M'Buna's duty was clear: he should have called Gann on it and established exactly what was meant by the hint .... Voters capped state spending, through what is known as the Gann limit, in 1979 in the midst of a taxpayer revolt.
457222	7579785	1	most cost effective vacation destinations us	Why Go: The East Coast doesn't have a Napa Valley equivalent, but Charlottesville is hoping to come close. You'll find plenty of wineries and historical attractions, like Thomas Jefferson's stunning Monticello. The best part: The hotels here cost a fraction of Napa's exorbitant accommodation prices.
573532	6886138	1	what are the side effects of vitamin d pills	What side effects indicate an overdose of vitamin D? A: Signs of an overdose of vitamin D include constipation, confusion, nausea and abnormal heart rhythm, according to WebMD. Other symptoms of vitamin D toxici... Full Answer >
41908	6742268	1	average salary flight attendant	Average Flight Attendant Salary â $35,930. Your average flight attendant makes about $35,930 per year, which definitely doesnât seem like a very high salary. Oftentimes, flight attendants are paid on an hourly basis, and hours are only really being counted while the plane is in the air.
1000933	4271274	1	where on the DNA strand does the transcription initiation complex form	Transcription is the process of copying genetic information stored in a DNA strand into a transportable complementary strand of RNA. Eukaryotic transcription takes place in the nucleus of the cell and proceeds in three sequential stages: initiation, elongation, and termination.nce the initiation complex is open, the first ribonucleotide is brought into the active site to initiate the polymerization reaction in the absence of a primer. This generates a nascent RNA chain that forms a hetero-duplex with the template DNA strand.
41966	2444258	1	average salary for a finance manager	Finance Manager Salary. Finance Manager average salary is $69,876, median salary is $67,059 with a salary range from $20,235 to $200,000.Finance Manager salaries are collected from government agencies and companies.inance Manager Salary. Finance Manager average salary is $69,876, median salary is $67,059 with a salary range from $20,235 to $200,000.
208486	914480	1	how big do mini goldendoodles get	Standard - A Goldendoodle that is predicted to be 45 lbs or more at adulthood. Medium - A Goldendoodle that is predicted to be 30-45 lbs at adulthood. Miniature - A Goldendoodle that is predicted to be 15-30 lbs at adulthood. Some standard Goldendoodles have grown to more than 100 pounds.
170790	3615649	1	does quotation marks go inside outside period	Even more confusing, periods and commas always, always, always go inside quotation marks (unless doing so would confuse the reader, such as in a procedure when telling users what to type), but exclamation points, question marks, and semicolons go outside.âve always been perplexed on whether the period goes inside the quotations or outside, when the sentence is not quoting someone. For example: They didnât describe it as a budget cut, they called it âstreamlining servicesâ.
264002	338177	1	how long is large intestines	Overall, in humans, the large intestine is about 1.5 metres (5 ft) long, which is about one-fifth of the whole length of the gastrointestinal tract.
156565	6956089	1	do guys like girls biting their lips yahoo	guys do because the lips are a sexual organ and because of that biting or liking your lips turn them on just so as kissing does best answer i think it simply brings attention to your lips when you do ityou can bite lick or even run a finger or straw across your lips and it will have the same effectbest answerits an indication she has to restrain herselfest answer i think it simply brings attention to your lips when you do it you can bite lick or even run a finger or straw across your lips and it will have the same effect best answer its an indication she has to restrain herself
901354	3511966	1	what temp to remove pork shoulder	1 Place the pork shoulder fat side up on the top rack, cover with the lid, and bring the temperature up to a constant 225Â°F to 250Â°F, using the vents to regulate the temperature.2  If your grill doesnât have a temperature gauge, youâll need to purchase a digital barbecue thermometer. After the pork shoulder comes off the grill, let it rest for at least 15 minutes to allow the juices to settle back into the meat. 2  Remove any large chunks of cooked fat. 3  There are several ways of serving pork shoulder. 4  The most common way is to âpullâ it apart, using two forks to pull and separate the strands of meat.
901354	2513043	1	what temp to remove pork shoulder	Try not to lift the lid of the cooker at any other time. When the pork reaches an internal temperature of 165 to 170 degrees F on an instant read meat thermometer (after about 4 to 5 hours), remove it from the grill and double wrap in aluminum foil to keep the juices from leaking out.ry not to lift the lid of the cooker at any other time. When the pork reaches an internal temperature of 165 to 170 degrees F on an instant read meat thermometer (after about 4 to 5 hours), remove it from the grill and double wrap in aluminum foil to keep the juices from leaking out.
437440	2174105	1	largest tiger shark ever recorded	The biggest ever tiger shark is believed to have measured 7.3 metres and weighed 6,860lbs. The shark was caught off the China-Indonesia coast. Worldwide, 1.5bn BCE. The biggest shark ever to have lived is the Carcharodon megalodon.
385928	1338357	1	how to view a midi file	Noteman says: View the Importing MIDI files QuickStart Video for an overview. 1  Choose File > Open. 2  From the Files of type drop-down menu, select MIDI File (*.mid). 3  Double-click the desired document name.  Specify the way in which you want the MIDI file extracted onto Finale staves.
577475	935959	1	what area would you find a hair cell containing a keratin	The new cells then move up toward the surface of the skin. --The stratum corneum is the outermost layer of keratin-filled cells. --The pigment-containing cells are called melanocytes, which produce the brown pigment melanin. --The dermal-epidermal junction is a specialized area between two primary skin layers.
695409	6274739	1	what is a pom?	This article is about the dog breed. For other uses, see Pomeranian. The Pomeranian (often known as a Pom or Pom Pom) is a breed of dog of the Spitz type, named for the Pomerania region in Central Europe (today part of northern Poland and eastern Germany).his article is about the dog breed. For other uses, see Pomeranian. The Pomeranian (often known as a Pom or Pom Pom) is a breed of dog of the Spitz type, named for the Pomerania region in Central Europe (today part of northern Poland and eastern Germany).
646314	6869881	1	what does protective custody mean	Definition - What does Protective Custody mean? Protective custody is a state of being incarcerated to be kept safe rather than as a result of doing something wrong. People who go into protective custody include witnesses in a court case and a person who is the subject of abuse.
477167	1571203	1	population in wayne nj	The 2016 Wayne, New Jersey, population is 55,210. There are 2,325 people per square mile (population density).
183428	3183329	1	expedient meaning	Expedient definition: An expedient is an action that achieves a particular purpose , but may not be morally... | Meaning, pronunciation, translations and examples English Dictionary | Thesaurus | Translator | Grammar | Scrabble | Blog
161102	1457999	1	do you pay tax on social security if you have income	Depending On Your Income, Your Social Security Benefits May Be Taxed. 1  Determine What Your Combined Income Will Be. 2  Plug Your Combined Income into the Irs Social Security Worksheet. 3  Social Security Taxation for Married Couples. 4  Smart Idea - Use Tax Arbitrage to Your Advantage.
668364	7035583	1	what height should a walking cane be	Have a friend or foe measure from the floor, up to your wrist joint. Your arm should be relaxed at your side and bent slightly. Once youâve determined the measurement, pick the length of the Top & Derby walking stick that youâd like to order. If the measurement is in between two of our sizes, we suggest ordering the larger of the two sizes.
898635	4003359	1	what station is pbs on	Among the PBS member stations that get roughly half their budgets from the CPB are KYUK in Bethel, Alaska; KPBT in Midland, TX; and KEET in Eureka, California. Stations in Alaska and West Virginia would also be among the hardest hit by the cuts.
875831	2389883	1	what makes the stars shine	Stars shine because high temperatures and intense pressure at the core induces nuclear fusion, which releases energy in the form of light. Nuclear fusion happens when two atoms fuse together and create a new atom.
826311	5096513	1	what is the ionic charge for aluminum	Rating Newest Oldest. Best Answer: Atoms always have a neutral charge. So, 0. If you mean an aluminum ion, it's charge is +3. Source(s): Chemistry classes. This website is really helpful with common ion charges: http://www.nitrogenorder.org/lessons/ion...
442788	1417647	1	longest streak of nba games played	Who has the NBA's longest consecutive games played streak? The NBA's longest consecutive games played streak belongs to A.C. Green and stands at 1,192 straight games from November 19, 1986 to April 17, 2001. A.C. Green was selected by the Los Angeles Lakers 23rd overall in the 1985 NBA Draft.
262455	2223358	1	how long is a hard boiled egg safe	Generally, hard-boiled eggs can last a week in the refrigerator. Even with its natural (but easily cracked) calcium-carbonate container, a hard-cooked egg is a perishable food, so it shouldn't be kept at room temperature for more than two hours. It may last for a shorter period of time if the egg has been peeled.
845577	3460498	1	what is the sales tax for watertown, wi	The combined sales tax rate for Watertown, WI is 5.5%. This is the total of state, county and city sales tax rates. The Wisconsin state sales tax rate is currently 5%. The Dodge County sales tax rate is 0.5%. Watertown sales tax rate is 0%.
747837	577838	1	what is flex space	Top 10 facts about the world. The term flex space is a description of both the layout out of a business building and the seating arrangements within an office. When used architecturally, the term generally refers to a large commercial building with an open floor plan that can be easily adjusted to fit the tenantsâ needs.
299168	6487168	1	how many us dollars exist	@chris: I believe the term âin circulationâ refers to all of the money the US treasury has printed minus the dollars that have been taken out of circulation. So $829 billion is the amount of money in circulation and banks. Which really puts a perspective on the $700 billion bailout plan. According to Allies link: As of December 2007, currency in circulationâthat is, U.S. coins and paper currency in the hands of the public âtotaled about $829 billion dollars.
1069441	3430025	1	why is arsenate toxic	Share. Arsenic is an element that is extremely toxic to human health. Despite this, or maybe because of it, humans have used arsenic in many capacities-as an insecticide, as a toxic agent of war, and even as a wood preservation.However, its use in countless industrial applications has contributed to pollution at all levels.espite this, or maybe because of it, humans have used arsenic in many capacities-as an insecticide, as a toxic agent of war, and even as a wood preservation. However, its use in countless industrial applications has contributed to pollution at all levels.
682269	1653965	1	what is a duchy	A duchy (spelled with capital D when it is part of a country's name or a title of a head of state) is a country, territory, fief, or domain ruled by a duke or duchess.
885270	1641470	1	what part of the rock cycle process is most closely associated with soil formation	Weathering describes the means by which soil, rocks and minerals are changed by physical and chemical processes into other soil components. Weathering is an integral part of soil development. Depending on the soil-forming factors in an area, weathering may proceed rapidly over a decade or slowly over millions of years.
199633	5648638	1	headboard definition	headÂ·board. (hÄdâ²bÃ´rdâ²) n. A board or panel that forms the head, as of a bed. headboard. (ËhÉdËbÉËd) n. (Furniture) a vertical board or terminal at the head of a bed.
482240	6901304	1	process of clotting blood	When a blood vessel is injured, the coagulation cascade is initiated and each coagulation factor is activated in a specific order to lead to the formation of the blood clot. Coagulation factors are identified with Roman numerals (e.g. factor I or FI). Watch Dr. Roshni Kulkarniâs interactive animation.
482240	6901306	1	process of clotting blood	The body stops this blood loss through a complex clotting process called hemostasis. During hemostasis, the injured blood vessel constricts to reduce blood flow, platelets adhere to the injury site and clump (aggregate) together to form a loose platelet plug, and the coagulation cascade is initiated.
183636	2987794	1	explain how meiosis can result in genetic variation amongst offspring	Quick Answer. Meiosis contributes to genetic variation by creating new groups of genes, according to the University of Miami Miller School of Medicine. The new groups are created when chromosomes passed down from a mother and father share instructions encoded into genes.
317115	4467779	1	how much does it costs to get a passport?	Hereâs a quick breakdown of current government fees: If youâre age 16 or older and applying for a first time adult passport or for a lost, stolen or damaged replacement, youâll pay a $110.00 application fee and a $25.00 execution fee for a passport book. The total fee is $135.00.
1178025	5832499	1	how many types of plants are in the coniferous forest	Temperate Coniferous Forest Temperate evergreen forests are found predominantly in areas with warm summers and cool winters, and vary enormously in their kinds of plant life. In some, needleleaf trees dominate, while others are home primarily to broadleaf evergreen trees or a mix of both tree types.
315501	6165848	1	how much does it cost to get an annulment in the catholic church	1 Fees for processing an ecclesiastic annulment from the Catholic Church vary from $200-$1,000, but average about $500-$600. New York attorney Jeffrey B. Peltz quotes a legal fee of $1,200 for a simple annulment plus $343 for court fees ($1,543 total). 2  Fees for processing an ecclesiastic annulment from the Catholic Church vary from $200-$1,000, but average about $500-$600. 3  Appealing an unfavorable annulment decision can double those costs.
34071	5957574	1	average cost of monthly life insurance uk	Below you'll find the average cost of life insurance broken out by number of years on the policy. Unsurprisingly so, the longer the policy term the more expensive it is. Average policy costs range from $568 per year for a 10 year term policy to $1,528 for a 30 year term policy.Term life insurance rates are typically the cheapest way for an individual to purchase life insurance coverage.aluePenguin recently took an in-depth look at the average cost of life insurance across a number of different policy durations.
762685	3332826	1	what is jute made from	Introduction Jute (à¤à¥à¤) is a natural fibre with golden and silky shine and hence called The Golden Fibre. It is the cheapest vegetable fibre procured from the bast or skin of the plant's stem and the second most important vegetable fibre after cotton, in terms of usage, global consumption, production, and availability. It has high tensile strength, low extensibility, and ensures better breath ability of fabrics.
925351	4797835	1	what would cause gas to get in the oil	The most likely cause of gas getting into your oil is gas getting past the ring seal. A common cause is your cylinders getting a dose of gas while your car is off .
145961	810209	1	diet modification for hypertension	One of the steps your doctor may recommend to lower your high blood pressure is to start using the DASH diet. DASH stands for Dietary Approaches to Stop Hypertension. The diet is simple: Eat more fruits, vegetables, and low-fat dairy foods. Cut back on foods that are high in saturated fat, cholesterol, and trans fats. Eat more whole-grain foods, fish, poultry, and nuts. Limit sodium, sweets, sugary drinks, and red meats.
1146376	1930078	1	define augury	Augury is the practice from ancient Roman religion of interpreting omens from the observed flight of birds. When the individual, known as the augur, interpreted these signs, it is referred to as taking the auspices. 'Augur' and 'auspices' are from the Latin auspicium and auspex, literally one who looks at birds. Depending upon the birds, the auspices from the gods could be favorable or unfavorable. Sometimes bribed or politically motivated augures would fabricate unfavorable auspices in orde
384363	5507996	1	how to unlink outlook contacts	Under list of associated contacts (View Source) is a link for Link Contacts. Click this link to open the Linked Contacts dialog shown here. To unlink contacts, hover a name then click the X beside the name to unlink it from the contact.To link contacts, type a name into the Search field to search for Contacts to link to the contact. Select the names you want to link to the contact.1  Twitter.ou can display the contacts field on the items (and it's in File, Properties) so you can link them. See http://www.slipstick.com/outlook/2013/show-contact-linking-fields-in-outlook-2013/ for instructions.
764828	5052212	1	what is leadership courage	Courage may be one of the most overlooked virtues in leadership, but no leader can be effective without it. Leadership Courage demonstrates through story and practice how leaders put courage into practice to achieve lasting results. The authors do not pull any punches; they tell it straight.
1163986	191563	1	what county is dollardstown ireland	Dollardstown, Painstown, County Meath, Ireland From the Topographical dictionary of Ireland PAINSTOWN, a parish, in the barony of Lower Duleek, county of Meath, and province of Leinster, 2 miles (S. W.) from Slane, on the road from Trim to Drogheda by Navan; containing 1184 inhabitants.
310179	2847003	1	how much does a lumbar mri cost	How much does it cost? 1  On average, a lumbar spine MRI is going to cost $500 to $4,000 without insurance. 2  Wufoo lists the different costs of Lumbar Spine MRI from selected New York City area providers. 3  Newchoicehealth.com states that a lumbar spine MRI can cost anywhere from as little as $1,450 to as much as $6,000. A lumbar spine MRI without contrast will usually be 30% cheaper. 2  Newchoicehealth.com states that a lumbar spine MRI can cost anywhere from as little as $1,450 to as much as $6,000.
911988	2794421	1	what type of energy is used in greenland	The most common type of renewable energy in Greenland is hydropower, but wind energy to electricity is used in southern Greenland, where the wind blows most.here are planned new hydropower plants, but already today (2009) hydropower provide Greenland with more than 40% of its energy. Read more about Greenland and the island's potential for renewable energy here.
82141	5584085	1	cannot shift cells in a filtered range or table	Cannot Shift Cells in a Filtered Range or Table. This is a simple matter of making sure that none of the columns within the table are hidden. If the first column is hidden, it canât select the table rows, it defaults to the sheet rows and then you get this error âThis operation is not allowed.The operation is attempting to shift cells in a tableâ.f the first column is hidden, it canât select the table rows, it defaults to the sheet rows and then you get this error âThis operation is not allowed. The operation is attempting to shift cells in a tableâ.
746941	1124567	1	what is fermented beets	fermented beets with ginger and orange. Fermented beets are a traditional food of eastern Europe. In this recipe for fermented beets, we pair the classic root vegetable with ginger and orange. Dissolve vegetable starter culture into one-half cup filtered water and whisk in honey until the honey is thoroughly incorporated into the water.
909691	3768897	1	what two colors make orange	Yellow and red combine to make orange. Orange is a secondary color while yellow and red are primary colors. All colors can be made from a combination of the three primary colors: yellow, red and blue.
286114	6353902	1	how many hours kittens sleep	Cats sleep for up to 18 hours a day, kittens don't sleep for that long as they have lots of energy and usually nap for two hours. Also, she may be sleeping at night when you are, so you don't really know. But this is common in kittens, don't worry. Chef Quiet Â· 7 years ago.
962978	4365368	1	when was war and peace written	The novel was first published in its entirety in 1869. Newsweek in 2009 ranked it first in its Top 100 Books. In 2007, Time magazine ranked War and Peace third in its poll of the 10 greatest books of all time while Anna Karenina was ranked first.
126238	4761177	1	define real property in law	The legal definition of real property is land, and anything growing on, affixed to, or built upon land. This also includes man-made buildings as well as crops. Real property is best characterized as property that doesnât move, or that is attached to the land. This is in contrast to personal property, which can be moved or transferred physically.
235989	2937082	1	how is a cyclone measured	The Saffir-Simpson scale measures the intensity of a hurricane. Wind speed is measured on a scale of 1-5 to give an estimate of potential property damage and flooding along the coast. The Categories are as follows: Category One Hurricane: Winds 74-95 mph.
99686	373654	1	corinne name pronunciation	My cousinâs name is Corinne, and her motherâs family, who are English, pronounces this name Coreen, while her fatherâs family, who are French, pronounce this name Corin.
329247	160139	1	how much to paint a house exterior	1 Professional painters will typically charge $1,500-$3,000 to paint an average single-story home. 2  However, if your home is up to 3,500 square feet with multiple levels, you can expect to pay $5,500 or more for exterior painting labor.
601639	1591851	1	what countries is the death penalty for illegal drug trafficking	Indonesian drug laws prescribe the death penalty for narcotics trafficking and up 20 years in prison for marijuana offenses. Simple possession of Group 1 drugs results in prison terms of four to twelve years. More on Indonesia's drug laws here: Drug Laws in Bali and the Rest of Indonesia. Drug Laws in Laos.
882189	4315260	1	what number is nicky winmar	Nicky Winmar was born on September 25, 1965 in Pingelly, Western Australia, Australia as Neil Elvis Winmar.
606547	3940287	1	what county is godfrey il	Godfrey, Illinois is located in Madison County. Zip codes in Godfrey, IL include 62035. The median home price in Godfrey is $129,900 which is roughly $163/per square foot. More Godfrey information.
606547	1462105	1	what county is godfrey il	Godfrey, Illinois. Godfrey is a village in Madison County, Illinois, United States. The population was 17,982 at the 2010 census. Godfrey is located within the Greater St. Louis metropolitan area. Contents.
118380	5879063	1	define biological race	The biological definition of race is a geographically isolated breeding population that shares certain characteristics in higher frequencies than other populations of that species, but has not become reproductively isolated from other populations of the same species.he biological definition of race is a geographically isolated breeding population that shares certain characteristics in higher frequencies than other populations of that species, but has not become reproductively isolated from other populations of the same species.
537445	4012201	1	vis-a-vie meaning	Vis-Ã -vis is a loanword from French, where it means face to face (derived from the French visage, meaning face). In English, itâs most commonly a preposition meaning in relation to or compared with, and itâs sometimes used to mean simply face to face.
395419	1114532	1	indianapolis cost of asphalt driveway	Asphalt driveways vary significantly in price. The best way to approach cost is to determine the amount of square feet you will need paved. Typically, asphalt driveways can cost anywhere from $3.00 - $6.00 vs concrete driveway which cost anywhere from $6.00 - $12.00 pending the amount of area you need paved.There are several aspects that need to be accounted for which will raise or lower the price.Also known as-driveway sealing cost-cost to seal driveway-concrete driveway cost-how much does it cost to seal a driveway -. 5614 N oxford st Indianapolis, IN 46220 US. 317-225-5222.
718335	972807	1	what is another name for the funny bone?	funny bone, a popular name for a point at the lower end of the humerus where the ulnar nerve crosses the elbow joint near the surface and, if subjected to external pressure, produces a tingling sensation.
608094	631605	1	what county is kyle texas	Kyle, Texas. Kyle is a city in Hays County, Texas, United States. The population was 28,016 in the 2010 census and 30,875 in 2012. Kyle is one of the fastest-growing cities in Texas.
768452	2239570	1	what is march birthstone	March has two birthstones â the aquamarine and the bloodstone. March has two birthstones â aquamarine and bloodstone. Aquamarine. Aquamarines vary in color from deep blue to blue-green of different intensities, caused by traces of iron in the beryl crystal. Naturally occurring deep blue stones are the most prized because they are rare and expensive.
21989	3725661	1	are degenerative diseases usually communicable	From Wikipedia, the free encyclopedia. Degenerative disease is the result of a continuous process based on degenerative cell changes, affecting tissues or organs, which will increasingly deteriorate over time, whether due to normal bodily wear or lifestyle choices such as exercise or eating habits. Degenerative diseases are often contrasted with infectious diseases.
56127	3605248	1	breakfast essentials chocolate calories	CARNATION BREAKFAST ESSENTIALSÂ® READY-TO-DRINK. Each 8 fl oz bottle of CARNATION BREAKFAST ESSENTIALSÂ® Ready to Drink provides 240 Calories, 10g of protein to help build and maintain muscle, and 20% or more of the daily value for 21 vitamins and minerals, including calcium and vitamin D to help build strong bones.
596467	5833878	1	what class of drug is amitriptyline	DRUG CLASS AND MECHANISM: Amitriptyline is in the class of drugs called tricyclic antidepressants (TCAs) and is used for treating depression. Other drugs in the same class include: 1  clomipramine (Anafranil), 2  doxepin (Sinequan), 3  imipramine (Tofranil), 4  trimipramine (Surmontil), 5  amoxapine (Amoxapine),6  desipramine (Norpramin), and. 7  protriptyline (Vivactil).ther drugs in the same class include: 1  clomipramine (Anafranil), 2  doxepin (Sinequan), 3  imipramine (Tofranil), 4  trimipramine (Surmontil), 5  amoxapine (Amoxapine), 6  desipramine (Norpramin), and. 7  protriptyline (Vivactil).
1169473	4496141	1	the president when the great depression started	Herbert Hoover was the president of the U.S. when the great depression began in 1929.
1070430	4767471	1	why is hexane unstable	With organic solvents with long alkane chain, such as n-hexadecane and n-decane, the water droplets become much larger and the microemulsion is unstable. In this case, solvent polarity may have become a determining factor and the long alkane chain was too hydrophobic to form a stable microemulsion with water.
